setting_key,family,interval,score,score_percentile,n_neighbours,neighbour_median_score,best_horizon,mean_atr,mean_bps,n_signals,signs_agree,neighbour_percentile,passes_neighbour,passes_signs,passes_all
"wavetrend[n1=10, n2=12, mode=all]",wavetrend,1h,45.5,0.7846153846153846,4,43.333333333333336,24,-0.017152560454931395,-1.24324346789919,5841,False,0.7846153846153846,False,False,False
"wavetrend[n1=10, n2=12, mode=all]",wavetrend,5m,30.333333333333332,0.3384615384615385,4,33.083333333333336,3,-0.001385525299225966,0.0077297644394686985,75120,False,0.38461538461538464,False,False,False
"wavetrend[n1=10, n2=12, mode=zone]",wavetrend,15m,48.0,0.7923076923076923,4,44.33333333333333,1,-0.0030116805672754095,0.05666988933313861,5680,False,0.8384615384615385,False,False,False
"wavetrend[n1=10, n2=12, mode=zone]",wavetrend,1h,56.166666666666664,0.9384615384615385,4,47.83333333333333,6,-0.03099534493938887,0.9551478897350547,1420,False,0.8769230769230769,False,False,False
"wavetrend[n1=10, n2=12, mode=zone]",wavetrend,5m,46.333333333333336,0.8153846153846154,4,38.916666666666664,3,-0.011024196850714034,-0.06072033970975129,17837,False,0.7692307692307693,False,False,False
"wavetrend[n1=10, n2=21, mode=all]",wavetrend,15m,36.833333333333336,0.5846153846153846,5,37.5,6,0.0335510800512716,0.931820073412036,22331,True,0.6076923076923076,False,True,False
"wavetrend[n1=10, n2=21, mode=all]",wavetrend,1h,39.833333333333336,0.6615384615384615,5,45.5,6,0.012507799699255775,1.5214307026047866,5235,False,0.8153846153846154,False,False,False
"wavetrend[n1=10, n2=21, mode=all]",wavetrend,5m,34.333333333333336,0.49230769230769234,5,33.5,3,-0.004765750247177389,-0.095156591058609,68102,False,0.4230769230769231,False,False,False
"wavetrend[n1=10, n2=21, mode=zone]",wavetrend,15m,40.666666666666664,0.6615384615384615,5,48.0,1,0.013422962238930764,0.5894626175474409,3075,False,0.9461538461538461,False,False,False
"wavetrend[n1=10, n2=21, mode=zone]",wavetrend,1h,60.5,0.9692307692307692,5,56.166666666666664,3,-0.06799871321818576,-4.941222405887754,784,False,0.9769230769230769,False,False,False
"wavetrend[n1=10, n2=21, mode=zone]",wavetrend,5m,44.0,0.7846153846153846,5,50.5,1,0.009662741744439615,0.11609242425458385,9370,False,0.9461538461538461,False,False,False
"wavetrend[n1=10, n2=34, mode=all]",wavetrend,15m,39.666666666666664,0.6307692307692307,4,38.5,6,0.029837081220249216,0.7017435682667145,20805,True,0.6307692307692307,False,True,False
"wavetrend[n1=10, n2=34, mode=all]",wavetrend,1h,41.5,0.7076923076923077,4,42.583333333333336,1,0.014938933095131966,0.6402364957166791,4910,True,0.7692307692307693,False,True,False
"wavetrend[n1=10, n2=34, mode=all]",wavetrend,5m,38.333333333333336,0.7076923076923077,4,34.333333333333336,1,0.0018271487455682627,-0.01424767862611655,63368,False,0.47692307692307695,False,False,False
"wavetrend[n1=10, n2=34, mode=zone]",wavetrend,15m,60.0,0.9923076923076923,4,45.0,1,-0.030460285952291503,-1.2386772884312525,1269,False,0.8615384615384616,False,False,False
"wavetrend[n1=10, n2=34, mode=zone]",wavetrend,1h,61.333333333333336,1.0,4,52.66666666666667,48,-0.09153976458022531,11.626059201907863,346,False,0.9538461538461539,False,False,False
"wavetrend[n1=10, n2=34, mode=zone]",wavetrend,5m,57.833333333333336,0.9692307692307692,4,51.5,24,-0.05785933789100296,-1.8807498644975509,3943,False,1.0,False,False,False
"wavetrend[n1=15, n2=12, mode=all]",wavetrend,15m,32.166666666666664,0.4461538461538462,3,37.5,6,0.034999902924419235,1.0541231971747487,21858,True,0.6076923076923076,False,True,False
"wavetrend[n1=15, n2=12, mode=all]",wavetrend,1h,38.166666666666664,0.6461538461538462,3,45.5,6,0.02400716492746174,2.644208440623101,5127,False,0.8153846153846154,False,False,False
"wavetrend[n1=15, n2=12, mode=all]",wavetrend,5m,31.833333333333332,0.4153846153846154,3,33.5,3,-0.002356922614210717,-0.04026950087478732,67482,False,0.4230769230769231,False,False,False
"wavetrend[n1=15, n2=12, mode=zone]",wavetrend,15m,48.0,0.7923076923076923,3,47.333333333333336,1,-0.0063394825135572215,-0.3046766013889022,6419,False,0.9153846153846154,False,False,False
"wavetrend[n1=15, n2=12, mode=zone]",wavetrend,1h,50.166666666666664,0.8769230769230769,3,48.333333333333336,6,0.01743598208493854,7.21151432858998,1566,False,0.9,False,False,False
"wavetrend[n1=15, n2=12, mode=zone]",wavetrend,5m,36.666666666666664,0.6461538461538462,3,46.333333333333336,3,-0.00010883097738807146,0.2655948853426917,20295,False,0.8692307692307693,False,False,False
"wavetrend[n1=15, n2=21, mode=all]",wavetrend,15m,37.5,0.6076923076923076,4,36.66666666666667,6,0.030796421050928016,0.7958866654839577,19525,True,0.5692307692307692,False,True,False
"wavetrend[n1=15, n2=21, mode=all]",wavetrend,1h,34.0,0.47692307692307695,4,39.0,3,0.036855576974830405,3.5775887628220158,4553,True,0.7076923076923077,False,True,False
"wavetrend[n1=15, n2=21, mode=all]",wavetrend,5m,33.5,0.4461538461538462,4,33.833333333333336,1,0.004556239110255303,0.07170731806186516,60134,False,0.4461538461538462,False,False,False
"wavetrend[n1=15, n2=21, mode=zone]",wavetrend,15m,47.333333333333336,0.7692307692307693,4,44.33333333333333,1,-7.84875041431868e-05,-0.470148811809524,4247,False,0.8384615384615385,False,False,False
"wavetrend[n1=15, n2=21, mode=zone]",wavetrend,1h,48.333333333333336,0.8615384615384616,4,51.0,3,0.017779589243951666,1.001626447757249,1054,False,0.9384615384615385,False,False,False
"wavetrend[n1=15, n2=21, mode=zone]",wavetrend,5m,51.166666666666664,0.9076923076923077,4,40.33333333333333,1,-0.009395919669733702,-0.2308144715274216,13151,False,0.7846153846153846,False,False,False
"wavetrend[n1=15, n2=34, mode=all]",wavetrend,15m,36.5,0.5692307692307692,3,39.666666666666664,6,0.03149994129555087,0.660466683691713,17965,True,0.6692307692307692,False,True,False
"wavetrend[n1=15, n2=34, mode=all]",wavetrend,1h,37.666666666666664,0.6153846153846154,3,41.5,3,0.023141125923512338,2.749424080113465,4263,True,0.7538461538461538,False,True,False
"wavetrend[n1=15, n2=34, mode=all]",wavetrend,5m,33.333333333333336,0.4307692307692308,3,38.333333333333336,24,0.0010678918390013242,-0.060342616250995566,55193,False,0.7461538461538462,False,False,False
"wavetrend[n1=15, n2=34, mode=zone]",wavetrend,15m,49.333333333333336,0.8307692307692308,3,47.333333333333336,1,-0.0028650778768639674,-0.052890758510404486,2410,False,0.9153846153846154,False,False,False
"wavetrend[n1=15, n2=34, mode=zone]",wavetrend,1h,51.833333333333336,0.8923076923076924,3,48.333333333333336,48,0.3107577235175235,53.043704009122806,608,True,0.9,False,True,False
"wavetrend[n1=15, n2=34, mode=zone]",wavetrend,5m,59.0,0.9846153846153847,3,51.166666666666664,1,-0.020517198717003755,-0.48054826533811,7244,True,0.9692307692307692,False,True,False
"wavetrend[n1=6, n2=12, mode=all]",wavetrend,15m,37.5,0.6076923076923076,3,36.0,1,-0.0015244323321198482,0.06955867729855468,28475,False,0.5384615384615384,False,False,False
"wavetrend[n1=6, n2=12, mode=all]",wavetrend,1h,46.833333333333336,0.8307692307692308,3,45.5,1,0.009129218665675327,0.6808800852739301,6938,True,0.8153846153846154,False,True,False
"wavetrend[n1=6, n2=12, mode=all]",wavetrend,5m,30.833333333333332,0.36153846153846153,3,30.333333333333332,3,-0.0013307969653941951,-0.021385174090227062,86862,False,0.3076923076923077,False,False,False
"wavetrend[n1=6, n2=12, mode=zone]",wavetrend,15m,51.333333333333336,0.8769230769230769,3,48.0,1,-0.0010347074472029742,0.26915731166796764,3571,False,0.9461538461538461,False,False,False
"wavetrend[n1=6, n2=12, mode=zone]",wavetrend,1h,42.0,0.7230769230769231,3,56.166666666666664,1,0.02820069905584603,2.601537200752911,938,True,0.9769230769230769,False,True,False
"wavetrend[n1=6, n2=12, mode=zone]",wavetrend,5m,41.166666666666664,0.7384615384615385,3,46.333333333333336,24,0.010032367932641275,1.3217130275258862,10884,False,0.8692307692307693,False,False,False
"wavetrend[n1=6, n2=21, mode=all]",wavetrend,15m,36.0,0.5538461538461539,4,38.83333333333333,1,-0.00019570936657350768,0.18987228696276373,26155,False,0.6461538461538462,False,False,False
"wavetrend[n1=6, n2=21, mode=all]",wavetrend,1h,46.5,0.8,4,46.083333333333336,24,-0.016504315611037403,-1.7582808345013898,6287,False,0.8461538461538461,False,False,False
"wavetrend[n1=6, n2=21, mode=all]",wavetrend,5m,27.333333333333332,0.2923076923076923,4,34.333333333333336,3,-5.156486502814253e-05,0.01802383883718906,79264,False,0.47692307692307695,False,False,False
"wavetrend[n1=6, n2=21, mode=zone]",wavetrend,15m,60.0,0.9923076923076923,4,46.0,1,-0.014626216400361417,-0.38293921295252653,1242,False,0.8923076923076924,False,False,False
"wavetrend[n1=6, n2=21, mode=zone]",wavetrend,1h,56.5,0.9538461538461539,4,50.0,1,0.009210093231402742,-0.28251197160398267,297,False,0.9230769230769231,False,False,False
"wavetrend[n1=6, n2=21, mode=zone]",wavetrend,5m,50.5,0.8769230769230769,4,42.58333333333333,1,0.0034884620704241677,-0.14881001349073117,3742,False,0.8307692307692308,False,False,False
"wavetrend[n1=6, n2=34, mode=all]",wavetrend,15m,40.166666666666664,0.6461538461538462,3,39.666666666666664,12,0.006285186691139699,-0.37918286158384407,24715,False,0.6692307692307692,False,False,False
"wavetrend[n1=6, n2=34, mode=all]",wavetrend,1h,45.333333333333336,0.7692307692307693,3,46.5,6,0.004981373311557041,0.27096751437865185,5913,False,0.8615384615384616,False,False,False
"wavetrend[n1=6, n2=34, mode=all]",wavetrend,5m,34.333333333333336,0.49230769230769234,3,38.333333333333336,1,0.004625600633906052,0.1109352785611295,74850,True,0.7461538461538462,False,True,False
"wavetrend[n1=6, n2=34, mode=zone]",wavetrend,15m,57.166666666666664,0.9538461538461539,3,60.0,1,0.005081187983263077,-0.018390800726076288,282,False,1.0,False,False,False
"wavetrend[n1=6, n2=34, mode=zone]",wavetrend,1h,53.5,0.9230769230769231,3,56.5,24,0.20833115793356594,49.90525609242199,89,False,1.0,False,False,False
"wavetrend[n1=6, n2=34, mode=zone]",wavetrend,5m,61.666666666666664,1.0,3,50.5,1,-0.021447645617220127,-1.865982680948194,875,False,0.9461538461538461,False,False,False
